domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,fd_search_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
sokoban-sat08-strips,p11.pddl,asp,timed out,1800.1485073640943,concrete_asp,,,,,,,0.38804399594664574,,,0.11161141097545624,,,,,,,,,,,,,,29,,,
sokoban-sat08-strips,p11.pddl,fd,success,3.1921457201242447,total,0.5471,,,,,,,,0.540182,,,,,,,valid,,,,,,56,,,,,
sokoban-sat08-strips,p12.pddl,abstraction-asp,timed out,1800.1355851329863,abstract_asp,,0.40602557733654976,0.0024865567684173584,0.20378048717975616,0.20159224793314934,0.4282349534332752,0.25608275458216667,0.2523614540696144,,0.03818480670452118,0.03469143435359001,,,,,,0,0,,,45,,46,,44,location,
sokoban-sat08-strips,p12.pddl,asp,timed out,1800.1368729928508,concrete_asp,,,,,,,0.3025029692798853,,,0.0385691300034523,,,,,,,,,,,,,,46,,,
sokoban-sat08-strips,p12.pddl,fd,success,6.381600935012102,total,2.288132,,,,,,,,2.278442,,,,,,,valid,,,,,,318,,,,,
sokoban-sat08-strips,p13.pddl,abstraction-asp,timed out,1800.128612825647,abstract_solving,,0.3803109871223569,0.0026358244940638542,0.21972104161977768,0.035016052424907684,0.5996024049818516,0.30897550471127033,0.2271353593096137,,0.035512953996658325,0.012796929106116295,0.08040638640522957,,,,,3,0,4,46,4,,5,51,5,stone,
sokoban-sat08-strips,p13.pddl,asp,timed out,1800.1238113120198,concrete_asp,,,,,,,0.24885845184326172,,,0.034342601895332336,,,,,,,,,,,,,,60,,,
sokoban-sat08-strips,p13.pddl,fd,success,4.075287692248821,total,0.447467,,,,,,,,0.438324,,,,,,,valid,,,,,,77,,,,,
sokoban-sat08-strips,p14.pddl,abstraction-asp,timed out,1800.061778280884,abstract_solving,,0.38663892075419426,0.002421341836452484,0.2295827753841877,0.04178222641348839,0.9862223006784916,0.2621539868414402,0.21714207157492638,,0.040838420391082764,0.01480180025100708,0.09539425000548363,,,,,3,0,5,35,5,,6,41,5,stone,
sokoban-sat08-strips,p14.pddl,asp,timed out,1800.134828478098,concrete_asp,,,,,,,0.254020020365715,,,0.03397033363580704,,,,,,,,,,,,,,47,,,
sokoban-sat08-strips,p14.pddl,fd,success,8.682721547782421,total,5.093716,,,,,,,,5.08516,,,,,,,valid,,,,,,501,,,,,
sokoban-sat08-strips,p15.pddl,abstraction-asp,timed out,1800.1273294128478,abstract_solving,,0.3629978187382221,0.002459287643432617,0.2134329043328762,0.03606236353516579,0.8239747397601604,0.25505220144987106,0.21393794938921928,,0.04262686148285866,0.015080288052558899,0.12146816775202751,,,,,3,0,7,26,7,,8,34,5,stone,
sokoban-sat08-strips,p15.pddl,asp,timed out,1800.0546429082751,concrete_asp,,,,,,,0.2782934345304966,,,0.03679304197430611,,,,,,,,,,,,,,40,,,
sokoban-sat08-strips,p15.pddl,fd,success,248.46324073523283,total,245.121128,,,,,,,,245.11568,,,,,,,valid,,,,,,245,,,,,
sokoban-sat08-strips,p16.pddl,abstraction-asp,timed out,1800.0607839049771,abstract_asp,,0.3917916091158986,0.0024791788309812546,0.22256261948496103,0.1639456171542406,0.34216852579265833,0.26130178943276405,0.26334578450769186,,0.040937560610473156,0.03845959156751633,,,,,,0,0,,,37,,38,,39,location,
sokoban-sat08-strips,p16.pddl,asp,timed out,1800.1335063856095,concrete_asp,,,,,,,0.3239176832139492,,,0.04260136280208826,,,,,,,,,,,,,,38,,,
sokoban-sat08-strips,p16.pddl,fd,success,4.49584795255214,total,1.959598,,,,,,,,1.951221,,,,,,,valid,,,,,,343,,,,,
sokoban-sat08-strips,p17.pddl,abstraction-asp,timed out,1800.150587581098,abstract_asp,,0.3836566172540188,0.0025034770369529724,0.24619753658771515,0.1517416462302208,0.27212677896022797,0.3437364362180233,0.27621759101748466,,0.05740571767091751,0.06914523988962173,,,,,,0,0,,,35,,36,,40,location,
sokoban-sat08-strips,p17.pddl,asp,timed out,1800.1458428278565,concrete_asp,,,,,,,0.28077986277639866,,,0.049277414567768574,,,,,,,,,,,,,,36,,,
sokoban-sat08-strips,p17.pddl,fd,success,3.1423562923446298,total,0.750769,,,,,,,,0.745229,,,,,,,valid,,,,,,129,,,,,
sokoban-sat08-strips,p18.pddl,abstraction-asp,timed out,1800.1258081570268,abstract_solving,,0.45251160860061646,0.002715805545449257,0.21527477446943521,0.05475936457514763,1.7928651664406061,0.2703979704529047,0.22980972006917,,0.03751022834330797,0.017334694042801857,0.1162445517256856,,,,,3,0,5,39,5,,6,45,5,stone,
sokoban-sat08-strips,p18.pddl,asp,timed out,1800.036501556635,concrete_asp,,,,,,,0.2684313002973795,,,0.03615411836653948,,,,,,,,,,,,,,48,,,
sokoban-sat08-strips,p18.pddl,fd,success,94.50223104748875,total,90.19929,,,,,,,,90.086246,,,,,,,valid,,,,,,289,,,,,
sokoban-sat08-strips,p19.pddl,abstraction-asp,timed out,1800.1385332643986,abstract_solving,,0.5116082392632961,0.0030119754374027252,0.32581769675016403,0.10228889435529709,1.8953550346195698,0.4732466973364353,0.23737316578626633,,0.15021206438541412,0.023072510957717896,0.09786507114768028,,,,,3,0,2,22,2,,3,25,12,stone,
sokoban-sat08-strips,p19.pddl,asp,timed out,1800.1704933308065,concrete_asp,,,,,,,0.4989488907158375,,,0.14227547869086266,,,,,,,,,,,,,,28,,,
sokoban-sat08-strips,p19.pddl,fd,success,3.9724856270477176,total,0.547146,,,,,,,,0.538993,,,,,,,valid,,,,,,47,,,,,
sokoban-sat08-strips,p20.pddl,abstraction-asp,timed out,1800.1746172597632,abstract_asp,,0.40276267286390066,0.002808147110044956,0.30791219137609005,0.16273258533328772,0.2985391952097416,0.5054399706423283,0.44322854932397604,,0.1661044992506504,0.14565282501280308,,,,,,0,0,,,22,,23,,36,location,
sokoban-sat08-strips,p20.pddl,asp,timed out,1800.1623765509576,concrete_asp,,,,,,,0.4395649181678891,,,0.15463464614003897,,,,,,,,,,,,,,23,,,
sokoban-sat08-strips,p20.pddl,fd,timed out,1800.1147326091304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sokoban-sat08-strips,p21.pddl,abstraction-asp,timed out,1800.1285059079528,abstract_solving,,0.6479465514421463,0.003452528268098831,0.3212076723575592,0.08801063522696495,4.424285273998976,0.33990949019789696,0.24644937738776207,,0.04548384249210358,0.0201038159430027,0.1745639480650425,,,,,3,0,8,26,8,,9,35,4,stone,
sokoban-sat08-strips,p21.pddl,asp,timed out,1800.1409192914143,concrete_asp,,,,,,,0.30424119625240564,,,0.04560539312660694,,,,,,,,,,,,,,44,,,
sokoban-sat08-strips,p21.pddl,fd,success,8.301222331821918,total,4.235434,,,,,,,,4.227231,,,,,,,valid,,,,,,324,,,,,
sokoban-sat08-strips,p22.pddl,abstraction-asp,timed out,1800.1370971389115,abstract_asp,,0.41191545128822327,0.0025216229259967804,0.23505167663097382,0.201504398137331,0.4132704846560955,0.2696149870753288,0.26772241294384,,0.04745010659098625,0.04022470861673355,,,,,,0,0,,,48,,49,,43,location,
sokoban-sat08-strips,p22.pddl,asp,timed out,1800.131291556172,concrete_asp,,,,,,,0.294464354403317,,,0.04169674031436443,,,,,,,,,,,,,,49,,,
sokoban-sat08-strips,p22.pddl,fd,success,14.790526449680328,total,11.103906,,,,,,,,11.096408,,,,,,,valid,,,,,,366,,,,,
sokoban-sat08-strips,p23.pddl,abstraction-asp,timed out,1800.1183503083885,abstract_solving,,0.4727716352790594,0.002595135010778904,0.25907447654753923,0.055578695610165596,2.270412104204297,0.2726810369640589,0.2300059786066413,,0.04395493119955063,0.018328851088881493,0.7717774705961347,,,,,3,0,18,5,18,,19,24,4,stone,
sokoban-sat08-strips,p23.pddl,asp,timed out,1800.1372947096825,concrete_asp,,,,,,,0.33684518188238144,,,0.042098771780729294,,,,,,,,,,,,,,47,,,
sokoban-sat08-strips,p23.pddl,fd,success,7.72821781411767,total,4.067905,,,,,,,,4.060209,,,,,,,valid,,,,,,279,,,,,
sokoban-sat08-strips,p24.pddl,abstraction-asp,timed out,1800.1467072106898,abstract_asp,,0.4449525587260723,0.00255691260099411,0.2527698911726475,0.29303448274731636,0.5512648969888687,0.2719535008072853,0.2663305476307869,,0.04439889267086983,0.03748423606157303,,,,,,0,0,,,42,,43,,56,location,
sokoban-sat08-strips,p24.pddl,asp,timed out,1800.1437248587608,concrete_asp,,,,,,,0.32262150198221207,,,0.0409153550863266,,,,,,,,,,,,,,43,,,
sokoban-sat08-strips,p24.pddl,fd,success,10.366199843585491,total,6.764442,,,,,,,,6.757494,,,,,,,valid,,,,,,251,,,,,
sokoban-sat08-strips,p25.pddl,abstraction-asp,timed out,1800.143569342792,abstract_solving,,0.39598310738801956,0.0024561621248722076,0.22413336858153343,0.044004399329423904,0.9984108172357082,0.26167789101600647,0.21067951247096062,,0.04376992955803871,0.003794405609369278,0.005706962198019028,,,,,3,0,0,37,0,,1,38,6,stone,
sokoban-sat08-strips,p25.pddl,asp,timed out,1800.1404059641063,concrete_asp,,,,,,,0.31414294615387917,,,0.04363740608096123,,,,,,,,,,,,,,39,,,
sokoban-sat08-strips,p25.pddl,fd,success,6.0983609445393085,total,2.151105,,,,,,,,2.141609,,,,,,,valid,,,,,,219,,,,,
sokoban-sat08-strips,p26.pddl,abstraction-asp,timed out,1800.1487595923245,abstract_asp,,0.43513916805386543,0.002518385648727417,0.26657726243138313,0.24538084119558334,0.4969140402972698,0.35962681844830513,0.28972139209508896,,0.058429911732673645,0.05103365331888199,,,,,,0,0,,,47,,48,,50,location,
sokoban-sat08-strips,p26.pddl,asp,timed out,1800.1537649706006,concrete_asp,,,,,,,0.3265819028019905,,,0.05497947707772255,,,,,,,,,,,,,,48,,,
sokoban-sat08-strips,p26.pddl,fd,success,119.79153916239738,total,117.126696,,,,,,,,117.118133,,,,,,,valid,,,,,,356,,,,,
sokoban-sat08-strips,p27.pddl,abstraction-asp,timed out,1800.1532574817538,abstract_asp,,0.46255122870206833,0.0027780234813690186,0.2967168651521206,0.3289494104683399,0.43703852593898773,0.37637586519122124,0.3425719887018204,,0.09715485200285912,0.08659486100077629,,,,,,0,0,,,31,,32,,64,location,
sokoban-sat08-strips,p27.pddl,asp,timed out,1800.06310069561,concrete_asp,,,,,,,0.348812822252512,,,0.08845844119787216,,,,,,,,,,,,,,32,,,
sokoban-sat08-strips,p27.pddl,fd,success,6.526380751281977,total,2.645396,,,,,,,,2.636069,,,,,,,valid,,,,,,95,,,,,
sokoban-sat08-strips,p28.pddl,abstraction-asp,timed out,1800.1266605686396,abstract_asp,,0.6144900759682059,0.0030769258737564087,0.3475813176482916,0.08176806755363941,3.506411014124751,0.39017158281058073,0.2649878356605768,,0.0612156605347991,0.022099520079791546,,,,,,3,0,,,39,,40,,5,stone,
sokoban-sat08-strips,p28.pddl,asp,timed out,1800.153814315796,concrete_asp,,,,,,,0.31696944683790207,,,0.05415034294128418,,,,,,,,,,,,,,47,,,
sokoban-sat08-strips,p28.pddl,fd,success,165.97575853392482,total,162.525579,,,,,,,,162.51764,,,,,,,valid,,,,,,506,,,,,
sokoban-sat08-strips,p29.pddl,abstraction-asp,timed out,1800.1463540270925,abstract_asp,,0.3962169997394085,0.00254952535033226,0.2684553451836109,0.28219734504818916,0.3500882163643837,0.2649553716182709,0.25881005451083183,,0.042489469051361084,0.03669804334640503,,,,,,0,0,,,42,,43,,67,location,
sokoban-sat08-strips,p29.pddl,asp,timed out,1800.1429470814764,concrete_asp,,,,,,,0.26714495569467545,,,0.03768371790647507,,,,,,,,,,,,,,43,,,
sokoban-sat08-strips,p29.pddl,fd,success,295.07320538908243,total,292.062263,,,,,,,,292.052091,,,,,,,valid,,,,,,519,,,,,
sokoban-sat08-strips,p30.pddl,abstraction-asp,timed out,1800.1294844970107,abstract_asp,,0.470186710357666,0.0025261640548706055,0.2719009481370449,0.3170938827097416,0.6104973703622818,0.2703009285032749,0.2646190896630287,,0.04035946726799011,0.03781559690833092,,,,,,0,0,,,61,,62,,57,location,
sokoban-sat08-strips,p30.pddl,asp,timed out,1800.1236907429993,concrete_asp,,,,,,,0.26841606199741364,,,0.0388551726937294,,,,,,,,,,,,,,62,,,
sokoban-sat08-strips,p30.pddl,fd,success,29.758886646479368,total,26.428988,,,,,,,,26.419413,,,,,,,valid,,,,,,486,,,,,
sokoban-sat11-strips,p13.pddl,abstraction-asp,timed out,1800.1516291163862,abstract_asp,,0.43070434778928757,0.002804301679134369,0.26323462650179863,0.32742514461278915,0.43399564549326897,0.33691704645752907,0.3308987021446228,,0.09004688262939453,0.08263478428125381,,,,,,0,0,,,31,,32,,64,location,
sokoban-sat11-strips,p13.pddl,asp,timed out,1800.1617862321436,concrete_asp,,,,,,,0.3573087565600872,,,0.08780109509825706,,,,,,,,,,,,,,32,,,
sokoban-sat11-strips,p13.pddl,fd,success,5.018879901617765,total,2.519314,,,,,,,,2.511636,,,,,,,valid,,,,,,95,,,,,
sokoban-sat11-strips,p15.pddl,abstraction-asp,timed out,1800.039462506771,abstract_asp,,0.46897516772150993,0.002550821751356125,0.26012665778398514,0.32110052928328514,0.6107536740601063,0.2724429965019226,0.2625085934996605,,0.039975639432668686,0.03786017745733261,,,,,,0,0,,,61,,62,,57,location,
sokoban-sat11-strips,p15.pddl,asp,timed out,1800.1300138384104,concrete_asp,,,,,,,0.279196597635746,,,0.03831104934215546,,,,,,,,,,,,,,62,,,
sokoban-sat11-strips,p15.pddl,fd,success,29.30244540423155,total,26.488119,,,,,,,,26.477046,,,,,,,valid,,,,,,486,,,,,
sokoban-sat11-strips,p17.pddl,abstraction-asp,timed out,1800.1471458747983,abstract_asp,,0.41892238333821297,0.0024920888245105743,0.21466073766350746,0.24028176814317703,0.47277892753481865,0.281883642077446,0.2807810939848423,,0.05455723777413368,0.050870560109615326,,,,,,0,0,,,47,,48,,50,location,
sokoban-sat11-strips,p17.pddl,asp,timed out,1800.0948904901743,concrete_asp,,,,,,,0.2925683706998825,,,0.05252941697835922,,,,,,,,,,,,,,48,,,
sokoban-sat11-strips,p17.pddl,fd,success,115.4497350314632,total,112.535147,,,,,,,,112.526299,,,,,,,valid,,,,,,356,,,,,
sokoban-sat11-strips,p18.pddl,abstraction-asp,timed out,1800.1567919552326,abstract_asp,,0.3759780637919903,0.0025144554674625397,0.2504325211048126,0.27797169238328934,0.3299381583929062,0.2519599348306656,0.2466079778969288,,0.037189505994319916,0.035502903163433075,,,,,,0,0,,,41,,42,,67,location,
sokoban-sat11-strips,p18.pddl,asp,timed out,1800.1421593017876,concrete_asp,,,,,,,0.2681438960134983,,,0.03736940026283264,,,,,,,,,,,,,,43,,,
sokoban-sat11-strips,p18.pddl,fd,success,293.1951025314629,total,290.217713,,,,,,,,290.210037,,,,,,,valid,,,,,,519,,,,,
sokoban-sat11-strips,p20.pddl,abstraction-asp,timed out,1800.1841146759689,abstract_asp,,0.41595662757754326,0.003131542354822159,0.2810792028903961,0.16472981497645378,0.3035340718924999,0.4620194025337696,0.45769673585891724,,0.1614527516067028,0.16632561013102531,,,,,,0,0,,,21,,22,,36,location,
sokoban-sat11-strips,p20.pddl,asp,timed out,1800.194509498775,concrete_asp,,,,,,,0.4482462406158447,,,0.15166166424751282,,,,,,,,,,,,,,23,,,
sokoban-sat11-strips,p20.pddl,fd,timed out,1800.1140209883451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpp,p02.pddl,abstraction-asp,success,2.6802739836275578,total,0.784054,0.150893,0.002156,0.110827,0.005493,0.012064,0.186111,0.184426,,0.004385,0.003784,0.032479,0.027677,,,valid,6,0,0,0,5,8,6,1,2,goods,
tpp,p02.pddl,asp,success,2.2059507220983505,total,0.251967,,,,,,0.185383,,,0.004136,,,0.046172,,,valid,,,,,,8,,9,,,
tpp,p02.pddl,fd,success,2.146466851234436,total,0.20008,,,,,,,,0.193381,,,,,,,valid,,,,,,8,,,,,
tpp,p03.pddl,abstraction-asp,success,2.7191447243094444,total,0.822709,0.154273,0.002281,0.111945,0.006322,0.012199,0.187543,0.185455,,0.004732,0.004134,0.03408,0.052888,,,valid,6,0,5,0,5,11,6,6,3,goods,
tpp,p03.pddl,asp,success,2.226719181984663,total,0.264034,,,,,,0.183094,,,0.004773,,,0.061172,,,valid,,,,,,11,,12,,,
tpp,p03.pddl,fd,success,2.5819684341549873,total,0.216239,,,,,,,,0.208183,,,,,,,valid,,,,,,11,,,,,
tpp,p04.pddl,abstraction-asp,success,2.9117904752492905,total,0.90049,0.155769,0.002295,0.113927,0.00752,0.011967,0.187882,0.183344,,0.004895,0.003781,0.031631,0.132434,,,valid,6,0,5,3,5,14,6,9,4,goods,
tpp,p04.pddl,asp,success,2.3296933509409428,total,0.35678,,,,,,0.190076,,,0.004782,,,0.143628,,,valid,,,,,,14,,15,,,
tpp,p04.pddl,fd,success,2.1635701432824135,total,0.2052,,,,,,,,0.199467,,,,,,,valid,,,,,,14,,,,,
tpp,p05.pddl,abstraction-asp,success,116.81814101710916,total,114.797777,0.169824,0.002412,0.114729,0.01026,0.018257,0.196484,0.185508,,0.006874,0.004153,0.045161,113.969537,,,valid,6,0,7,4,7,19,8,12,5,goods,
tpp,p05.pddl,asp,success,40.91397166252136,total,38.672865,,,,,,0.193949,,,0.006179,,,38.446567,,,valid,,,,,,19,,20,,,
tpp,p05.pddl,fd,success,2.575883738696575,total,0.228491,,,,,,,,0.220242,,,,,,,valid,,,,,,19,,,,,
tpp,p06.pddl,abstraction-asp,timed out,1800.118093457073,abstract_solving,,0.17835557833313942,0.002424292266368866,0.1271747089922428,0.011556655168533325,0.01426009088754654,0.2072935476899147,0.19374030455946922,,0.014405786991119385,0.0067757293581962585,0.11695430800318718,,,,,6,0,7,0,11,,12,8,5,goods,
tpp,p06.pddl,asp,timed out,1800.1169678010046,concrete_asp,,,,,,,0.2111249379813671,,,0.01372651755809784,,,,,,,,,,,,,,23,,,
tpp,p06.pddl,fd,success,2.2764725647866726,total,0.22952,,,,,,,,0.221092,,,,,,,valid,,,,,,29,,,,,
tpp,p07.pddl,abstraction-asp,success,22.021033063530922,total,19.94667,0.183756,0.002501,0.126238,0.012028,0.016339,0.210258,0.201366,,0.016011,0.009573,14.68435,4.396493,,,valid,6,0,5,0,19,38,20,6,4,goods,
tpp,p07.pddl,asp,timed out,1800.1204036399722,concrete_asp,,,,,,,0.22931591048836708,,,0.015076026320457458,,,,,,,,,,,,,,24,,,
tpp,p07.pddl,fd,success,2.2718361914157867,total,0.233172,,,,,,,,0.2251,,,,,,,valid,,,,,,46,,,,,
tpp,p08.pddl,abstraction-asp,success,305.344820282422,total,303.253453,0.191159,0.002535,0.172354,0.013784,0.016608,0.212604,0.203745,,0.016992,0.010839,292.954573,9.335255,,,valid,6,0,5,0,23,47,24,6,4,goods,
tpp,p08.pddl,asp,timed out,1800.1173939071596,concrete_asp,,,,,,,0.21516327187418938,,,0.017116200178861618,,,,,,,,,,,,,,24,,,
tpp,p08.pddl,fd,success,2.2946347892284393,total,0.230448,,,,,,,,0.222837,,,,,,,valid,,,,,,56,,,,,
tpp,p09.pddl,abstraction-asp,timed out,1800.1157850064337,abstract_asp,,0.20868700370192528,0.002702288329601288,0.13818148523569107,0.019519738852977753,0.024488620460033417,0.22801325097680092,0.21087993308901787,,0.028015825897455215,0.01409202441573143,,,,,,6,0,,,20,,21,,5,goods,
tpp,p09.pddl,asp,timed out,1800.117689177394,concrete_asp,,,,,,,0.22786946594715118,,,0.026253722608089447,,,,,,,,,,,,,,23,,,
tpp,p09.pddl,fd,success,2.3381814919412136,total,0.255902,,,,,,,,0.24988,,,,,,,valid,,,,,,58,,,,,
tpp,p10.pddl,abstraction-asp,timed out,1800.0307871438563,abstract_asp,,0.22017985209822655,0.002695750445127487,0.14062825217843056,0.09916893020272255,0.018689457327127457,0.2493818663060665,0.21237720921635628,,0.031087882816791534,0.013806432485580444,,,,,,6,0,,,17,,18,,6,goods,
tpp,p10.pddl,asp,timed out,1800.1184407137334,concrete_asp,,,,,,,0.22378495335578918,,,0.028668947517871857,,,,,,,,,,,,,,23,,,
tpp,p10.pddl,fd,success,2.867117829620838,total,0.289476,,,,,,,,0.281921,,,,,,,valid,,,,,,74,,,,,
tpp,p11.pddl,abstraction-asp,timed out,1800.1217205226421,abstract_solving,,0.19041775166988373,0.002483885735273361,0.16855476424098015,0.014079522341489792,0.018020734190940857,0.2580178529024124,0.22526640817523003,,0.05323433876037598,0.02415444701910019,38.35184979066253,,,,,6,0,5,0,18,,19,6,4,goods,
tpp,p11.pddl,asp,timed out,1800.1183105632663,concrete_asp,,,,,,,0.27867184206843376,,,0.05018250271677971,,,,,,,,,,,,,,24,,,
tpp,p11.pddl,fd,success,3.2457849364727736,total,0.346752,,,,,,,,0.339714,,,,,,,valid,,,,,,103,,,,,
tpp,p12.pddl,abstraction-asp,timed out,1800.1179966703057,abstract_asp,,0.20626115798950195,0.002554532140493393,0.17291279882192612,0.01556185632944107,0.01936638355255127,0.290461428463459,0.23962997272610664,,0.06212184578180313,0.032386910170316696,,,,,,6,0,,,22,,23,,4,goods,
tpp,p12.pddl,asp,timed out,1800.1228514593095,concrete_asp,,,,,,,0.2788352379575372,,,0.060760486871004105,,,,,,,,,,,,,,24,,,
tpp,p12.pddl,fd,success,3.6930026970803738,total,0.381106,,,,,,,,0.371973,,,,,,,valid,,,,,,91,,,,,
tpp,p13.pddl,abstraction-asp,timed out,1800.1216473653913,abstract_asp,,0.3036896251142025,0.002695240080356598,0.22774923965334892,0.020675387233495712,0.023864146322011948,0.33580096811056137,0.27838150039315224,,0.10431741550564766,0.054083239287137985,,,,,,6,0,,,19,,20,,4,goods,
tpp,p13.pddl,asp,timed out,1800.12252240628,concrete_asp,,,,,,,0.3738991543650627,,,0.09739719331264496,,,,,,,,,,,,,,20,,,
tpp,p13.pddl,fd,success,4.1682770773768425,total,0.453878,,,,,,,,0.445179,,,,,,,valid,,,,,,59,,,,,
tpp,p14.pddl,abstraction-asp,timed out,1800.1194979092106,abstract_asp,,0.3238661726936698,0.0034862691536545753,0.2353233639150858,0.022922126576304436,0.026225597597658634,0.3550320826470852,0.30131183844059706,,0.1144793201237917,0.066551323980093,,,,,,6,0,,,18,,19,,4,goods,
tpp,p14.pddl,asp,timed out,1800.1182853477076,concrete_asp,,,,,,,0.38264352548867464,,,0.11007038038223982,,,,,,,,,,,,,,21,,,
tpp,p14.pddl,fd,success,3.436003813520074,total,0.452132,,,,,,,,0.444984,,,,,,,valid,,,,,,89,,,,,
tpp,p15.pddl,abstraction-asp,timed out,1800.1229015365243,abstract_asp,,0.3209729129448533,0.0028188033029437065,0.20890497881919146,0.026351691223680973,0.025180652737617493,0.37260411866009235,0.3008698569610715,,0.12583240307867527,0.06772903632372618,,,,,,6,0,,,20,,21,,5,goods,
tpp,p15.pddl,asp,timed out,1800.1220222823322,concrete_asp,,,,,,,0.3755648322403431,,,0.12191662937402725,,,,,,,,,,,,,,20,,,
tpp,p15.pddl,fd,success,2.7534941220656037,total,0.475634,,,,,,,,0.467136,,,,,,,valid,,,,,,105,,,,,
tpp,p16.pddl,abstraction-asp,timed out,1800.1258187415078,abstract_asp,,0.3263600692152977,0.002882815897464752,0.29453875217586756,0.026158512569963932,0.0379424262791872,0.5465762093663216,0.45058496948331594,,0.2628518911078572,0.1675090342760086,,,,,,6,0,,,19,,20,,4,goods,
tpp,p16.pddl,asp,timed out,1800.1301196031272,concrete_asp,,,,,,,0.5654373215511441,,,0.24525755178183317,,,,,,,,,,,,,,23,,,
tpp,p16.pddl,fd,success,4.325653359293938,total,0.780171,,,,,,,,0.772395,,,,,,,valid,,,,,,128,,,,,
tpp,p17.pddl,abstraction-asp,timed out,1800.1284265844151,abstract_asp,,0.36595876794308424,0.003608180209994316,0.4042857997119427,0.03525483515113592,0.037269203923642635,0.7237411113455892,0.5126303611323237,,0.3578730607405305,0.20052566844969988,,,,,,6,0,,,19,,20,,5,goods,
tpp,p17.pddl,asp,timed out,1800.0318919867277,concrete_asp,,,,,,,0.7522132620215416,,,0.3344150297343731,,,,,,,,,,,,,,19,,,
tpp,p17.pddl,fd,success,4.841244857758284,total,1.055164,,,,,,,,1.044732,,,,,,,valid,,,,,,121,,,,,
tpp,p18.pddl,abstraction-asp,timed out,1800.1266275011003,abstract_asp,,0.37701764702796936,0.003045476973056793,0.4324979744851589,0.044882845133543015,0.03785831108689308,0.7641919851303101,0.43627744913101196,,0.3915374055504799,0.15287461876869202,,,,,,6,0,,,18,,19,,8,goods,
tpp,p18.pddl,asp,timed out,1800.124535601586,concrete_asp,,,,,,,0.7998936455696821,,,0.36331191658973694,,,,,,,,,,,,,,19,,,
tpp,p18.pddl,fd,success,4.529334271326661,total,1.018071,,,,,,,,1.009737,,,,,,,valid,,,,,,106,,,,,
tpp,p19.pddl,abstraction-asp,timed out,1800.1302977874875,abstract_asp,,0.38774956949055195,0.0031439419835805893,0.4498799555003643,0.04261372610926628,0.039622651413083076,0.8155410783365369,0.5587701080366969,,0.42626991774886847,0.22937052603811026,,,,,,6,0,,,19,,20,,6,goods,
tpp,p19.pddl,asp,timed out,1800.1268212096766,concrete_asp,,,,,,,0.8482139855623245,,,0.39600474014878273,,,,,,,,,,,,,,18,,,
tpp,p19.pddl,fd,success,4.529249932616949,total,1.250136,,,,,,,,1.244355,,,,,,,valid,,,,,,163,,,,,
tpp,p20.pddl,abstraction-asp,timed out,1800.1271398067474,abstract_asp,,0.39892037957906723,0.003180108964443207,0.4961762875318527,0.04198791831731796,0.04466734454035759,0.8618618510663509,0.6887123696506023,,0.4639402702450752,0.2915741428732872,,,,,,6,0,,,19,,20,,5,goods,
tpp,p20.pddl,asp,timed out,1800.1270093191415,concrete_asp,,,,,,,0.8937693918123841,,,0.42707895021885633,,,,,,,,,,,,,,18,,,
tpp,p20.pddl,fd,success,4.974058826453984,total,1.402845,,,,,,,,1.395304,,,,,,,valid,,,,,,208,,,,,
tpp,p21.pddl,abstraction-asp,timed out,1800.1258556488901,abstract_asp,,0.38862094189971685,0.0029961736872792244,0.6743409484624863,0.0424469169229269,0.047065853141248226,1.334818733856082,0.366823548451066,,0.7589890323579311,0.10772987268865108,,,,,,3,0,,,25,,26,,6,truck,
tpp,p21.pddl,asp,timed out,1800.1390950530767,concrete_asp,,,,,,,1.3938985578715801,,,0.7027480266988277,,,,,,,,,,,,,,19,,,
tpp,p21.pddl,fd,success,5.342817276716232,total,1.915458,,,,,,,,1.90773,,,,,,,valid,,,,,,195,,,,,
tpp,p22.pddl,abstraction-asp,timed out,1800.1377681009471,abstract_asp,,0.3953814022243023,0.003106728196144104,0.6975262202322483,0.04388829320669174,0.04399183392524719,1.4013812057673931,0.8490893468260765,,0.8252373859286308,0.4088428169488907,,,,,,6,0,,,18,,19,,6,goods,
tpp,p22.pddl,asp,timed out,1800.1325762607157,concrete_asp,,,,,,,1.4359808079898357,,,0.7644436545670033,,,,,,,,,,,,,,19,,,
tpp,p22.pddl,fd,success,5.961674182675779,total,1.915223,,,,,,,,1.903904,,,,,,,valid,,,,,,136,,,,,
tpp,p23.pddl,abstraction-asp,timed out,1800.1250783093274,abstract_asp,,0.4266091249883175,0.003170318901538849,0.7500880882143974,0.04849706590175629,0.05211285874247551,1.539400603622198,0.39554737508296967,,0.9034911096096039,0.12486043199896812,,,,,,3,0,,,24,,25,,6,truck,
