domain,problem,mode,status,wall_time_seconds,last_completed_phase,total_seconds,problem_reading_seconds,pnf_translation_seconds,symmetry_discovery_seconds,abstraction_seconds,abstract_pddl_writing_seconds,concrete_fd_seconds,abstract_fd_seconds,lama_fd_seconds,concrete_asp_seconds,abstract_asp_seconds,abstract_solving_seconds,guided_concrete_solving_seconds,extended_concrete_solving_seconds,verdict,plan_valid,relaxed_deletes,relaxed_inequalities,decrements,increments,abstract_plan_length,plan_length,abstract_solve_calls,concrete_solve_calls,abstracted_object_count,abstracted_object_type,error_message
tpp,p19.pddl,concrete,timed out,1800.1259063072503,concrete_asp,,,,,,,0.8736330829560757,,,0.4005633406341076,,,,,,,,,,,,,,18,,,
tpp,p19.pddl,lama,success,3.7471583262085915,total,1.229831,,,,,,,,1.223185,,,,,,,,,,,,,163,,,,,
tpp,p20.pddl,abstract,timed out,1800.1238516233861,abstract_asp,,0.3996552415192127,0.003240227699279785,0.4984615035355091,0.0451664961874485,0.05007355660200119,0.9131882227957249,0.8709823749959469,,0.4590052478015423,0.4057939723134041,,,,,,6,0,,,18,,19,,5,goods,
tpp,p20.pddl,concrete,timed out,1800.0443956628442,concrete_asp,,,,,,,0.8975981287658215,,,0.4304567463696003,,,,,,,,,,,,,,18,,,
tpp,p20.pddl,lama,success,3.898139052093029,total,1.377841,,,,,,,,1.369323,,,,,,,,,,,,,208,,,,,
tpp,p21.pddl,abstract,timed out,1800.1241023726761,abstract_asp,,0.38425876945257187,0.002946726977825165,0.6302555501461029,0.04489164799451828,0.050274044275283813,1.3205829337239265,0.3635324575006962,,0.7615540064871311,0.10853766649961472,,,,,,3,0,,,25,,26,,6,truck,
tpp,p21.pddl,concrete,timed out,1800.1256954167038,concrete_asp,,,,,,,1.3861908577382565,,,0.7383598033338785,,,,,,,,,,,,,,19,,,
tpp,p21.pddl,lama,success,4.42671212926507,total,1.930239,,,,,,,,1.923443,,,,,,,,,,,,,195,,,,,
tpp,p22.pddl,abstract,timed out,1800.1267168968916,abstract_asp,,0.4097694344818592,0.0030500181019306183,0.7059640735387802,0.046991486102342606,0.04705694317817688,1.4391392692923546,1.0911744311451912,,0.8188473880290985,0.545848224312067,,,,,,6,0,,,18,,19,,6,goods,
tpp,p22.pddl,concrete,timed out,1800.1257893629372,concrete_asp,,,,,,,1.258202739059925,,,0.6765744388103485,,,,,,,,,,,,,,19,,,
tpp,p22.pddl,lama,success,4.352170839905739,total,1.84371,,,,,,,,1.836621,,,,,,,,,,,,,136,,,,,
tpp,p23.pddl,abstract,timed out,1800.1099714301527,abstract_asp,,0.42671826481819153,0.0031276047229766846,0.7560373395681381,0.051595404744148254,0.0556122325360775,1.4924794062972069,0.4002832695841789,,0.8841023072600365,0.12637460231781006,,,,,,3,0,,,24,,25,,6,truck,
tpp,p23.pddl,concrete,timed out,1800.1361334510148,concrete_asp,,,,,,,1.5100109800696373,,,0.8284126743674278,,,,,,,,,,,,,,20,,,
tpp,p23.pddl,lama,success,4.754178375005722,total,2.204075,,,,,,,,2.19935,,,,,,,,,,,,,171,,,,,
tpp,p24.pddl,abstract,timed out,1800.046037465334,abstract_asp,,0.4375285394489765,0.003267567604780197,0.7897885031998158,0.0535694882273674,0.056809309870004654,1.6322405599057674,1.4735926426947117,,0.9383933208882809,0.7339893840253353,,,,,,6,0,,,17,,18,,6,goods,
tpp,p24.pddl,concrete,timed out,1800.1395718455315,concrete_asp,,,,,,,1.613758645951748,,,0.8850028738379478,,,,,,,,,,,,,,17,,,
tpp,p24.pddl,lama,success,5.8319799192249775,total,3.235946,,,,,,,,3.227889,,,,,,,,,,,,,173,,,,,
tpp,p25.pddl,abstract,timed out,1800.132201936096,abstract_asp,,0.49372928962111473,0.0034336447715759277,1.0057347044348717,0.07991247996687889,0.06849371269345284,2.068036824464798,0.4730004593729973,,1.2012708447873592,0.14949260279536247,,,,,,3,0,,,25,,26,,7,truck,
tpp,p25.pddl,concrete,timed out,1800.1454922296107,concrete_asp,,,,,,,2.0565448962152004,,,1.1474123075604439,,,,,,,,,,,,,,18,,,
tpp,p25.pddl,lama,success,5.881284203380346,total,3.291507,,,,,,,,3.284466,,,,,,,,,,,,,191,,,,,
tpp,p26.pddl,abstract,timed out,1800.1309634447098,abstract_asp,,0.48388513550162315,0.003967400640249252,1.560973834246397,0.07183347642421722,0.07781841605901718,3.3112499229609966,0.6160772927105427,,1.9712805822491646,0.24154873937368393,,,,,,3,0,,,23,,24,,7,truck,
tpp,p26.pddl,concrete,timed out,1800.179698150605,concrete_asp,,,,,,,3.4171679727733135,,,1.875415064394474,,,,,,,,,,,,,,17,,,
tpp,p26.pddl,lama,success,8.387537192553282,total,5.819434,,,,,,,,5.812447,,,,,,,,,,,,,198,,,,,
tpp,p27.pddl,abstract,timed out,1800.180649895221,abstract_asp,,0.5338788516819477,0.0037337802350521088,1.762768480926752,0.07608168572187424,0.07920867949724197,3.740758441388607,3.134647935628891,,2.0898584350943565,1.6335306987166405,,,,,,6,0,,,17,,18,,7,goods,
tpp,p27.pddl,concrete,timed out,1800.16899465397,concrete_asp,,,,,,,3.889950029551983,,,1.9411585330963135,,,,,,,,,,,,,,18,,,
tpp,p27.pddl,lama,success,9.309660382568836,total,6.72398,,,,,,,,6.716962,,,,,,,,,,,,,220,,,,,
tpp,p28.pddl,abstract,timed out,1800.130069438368,abstract_asp,,0.5371989943087101,0.0035560205578804016,1.8543410301208496,0.07835683971643448,0.08498400822281837,3.938175104558468,0.6811115741729736,,2.2352989092469215,0.27861687168478966,,,,,,3,0,,,24,,25,,7,truck,
tpp,p28.pddl,concrete,timed out,1800.1601433344185,concrete_asp,,,,,,,3.4864943511784077,,,1.9540945068001747,,,,,,,,,,,,,,18,,,
tpp,p28.pddl,lama,success,9.73150422424078,total,7.196431,,,,,,,,7.189831,,,,,,,,,,,,,238,,,,,
tpp,p29.pddl,abstract,timed out,1800.134457398206,abstract_asp,,0.5824758484959602,0.0037963874638080597,2.3508951030671597,0.09948734566569328,0.09694073721766472,4.8720065876841545,0.7283136807382107,,2.7814689986407757,0.30272768437862396,,,,,,3,0,,,23,,24,,8,truck,
tpp,p29.pddl,concrete,timed out,1800.189713537693,concrete_asp,,,,,,,4.949832018464804,,,2.619109842926264,,,,,,,,,,,,,,16,,,
tpp,p29.pddl,lama,success,15.016008045524359,total,12.461619,,,,,,,,12.453784,,,,,,,,,,,,,299,,,,,
tpp,p30.pddl,abstract,timed out,1800.1368098817766,abstract_asp,,0.5959160067141056,0.0038057155907154083,2.4239242672920227,0.10341555997729301,0.10665838047862053,5.334979876875877,0.7495039440691471,,2.975355241447687,0.31719236075878143,,,,,,3,0,,,23,,24,,8,truck,
tpp,p30.pddl,concrete,timed out,1800.1701890416443,concrete_asp,,,,,,,5.393922138959169,,,2.799113344401121,,,,,,,,,,,,,,17,,,
tpp,p30.pddl,lama,success,14.688739694654942,total,12.158958,,,,,,,,12.151179,,,,,,,,,,,,,302,,,,,
transport-sat08-strips,p01.pddl,abstract,success,4.5348803997039795,total,1.113948,0.176983,0.001778,0.171037,0.008751,0.015618,0.260057,0.198393,,0.016596,0.008063,0.058205,0.131418,,,unchecked: No available engine supports all the problem features:,4,0,4,0,5,11,6,5,2,vehicle,
transport-sat08-strips,p01.pddl,concrete,success,1.7706448547542095,total,0.28338,,,,,,0.171437,,,0.012176,,,0.089812,,,,,,,,,6,,7,,,
transport-sat08-strips,p01.pddl,lama,success,2.5701718740165234,total,0.21212,,,,,,,,0.208867,,,,,,,,,,,,,6,,,,,
transport-sat08-strips,p02.pddl,abstract,success,28.249044459313154,total,25.290563,0.204062,0.001936,0.170306,0.011949,0.020607,0.296492,0.245623,,0.044693,0.034851,23.473903,0.699406,,,unchecked: No available engine supports all the problem features:,2,0,0,0,12,23,13,1,2,package,
transport-sat08-strips,p02.pddl,concrete,success,533.7341320477426,total,531.503447,,,,,,0.243532,,,0.03998,,,531.182196,,,,,,,,,19,,20,,,
transport-sat08-strips,p02.pddl,lama,success,1.897677875123918,total,0.240645,,,,,,,,0.237124,,,,,,,,,,,,,23,,,,,
transport-sat08-strips,p03.pddl,abstract,timed out,1800.1188837513328,abstract_asp,,0.33279112353920937,0.0021341778337955475,0.19615799561142921,0.022094789892435074,0.03531748056411743,0.43137985840439796,0.2594943232834339,,0.1488141007721424,0.0396915040910244,,,,,,4,0,,,19,,20,,3,vehicle,
transport-sat08-strips,p03.pddl,concrete,timed out,1800.1201224252582,concrete_asp,,,,,,,0.38135718554258347,,,0.12338177859783173,,,,,,,,,,,,,,18,,,
transport-sat08-strips,p03.pddl,lama,success,2.000390015542507,total,0.396643,,,,,,,,0.392953,,,,,,,,,,,,,35,,,,,
transport-sat08-strips,p04.pddl,abstract,timed out,1800.1230533085763,abstract_asp,,0.34283066540956497,0.002297688275575638,0.2547704614698887,0.02334151417016983,0.04164854809641838,0.5160767212510109,0.3081938065588474,,0.23895219340920448,0.07266506180167198,,,,,,4,0,,,19,,20,,3,vehicle,
transport-sat08-strips,p04.pddl,concrete,timed out,1800.0737751945853,concrete_asp,,,,,,,0.5381194949150085,,,0.21549489721655846,,,,,,,,,,,,,,19,,,
transport-sat08-strips,p04.pddl,lama,success,2.3363157100975513,total,0.603665,,,,,,,,0.600282,,,,,,,,,,,,,48,,,,,
transport-sat08-strips,p05.pddl,abstract,timed out,1800.08854309842,abstract_asp,,0.40824590995907784,0.002760179340839386,0.3464251197874546,0.028951343148946762,0.056965991854667664,0.8080238290131092,0.39863231405615807,,0.37594595178961754,0.10885234922170639,,,,,,4,0,,,20,,21,,3,vehicle,
transport-sat08-strips,p05.pddl,concrete,timed out,1800.1203805059195,concrete_asp,,,,,,,0.6789688840508461,,,0.3229060731828213,,,,,,,,,,,,,,21,,,
transport-sat08-strips,p05.pddl,lama,success,3.1638521486893296,total,0.890574,,,,,,,,0.887153,,,,,,,,,,,,,75,,,,,
transport-sat08-strips,p06.pddl,abstract,timed out,1800.1347738206387,abstract_asp,,0.48689254745841026,0.002954859286546707,0.5921478345990181,0.04368740692734718,0.08317802473902702,1.4137680679559708,0.49105897173285484,,0.7077130638062954,0.1512920781970024,,,,,,4,0,,,21,,22,,4,vehicle,
transport-sat08-strips,p06.pddl,concrete,timed out,1800.1344662047923,concrete_asp,,,,,,,1.2285941392183304,,,1.280698336660862,,,,,,,,,,,,,,18,,,
transport-sat08-strips,p06.pddl,lama,success,3.380238026380539,total,1.761952,,,,,,,,1.758656,,,,,,,,,,,,,99,,,,,
transport-sat08-strips,p07.pddl,abstract,timed out,1800.0355995856225,abstract_asp,,0.4659567251801491,0.0028554610908031464,0.7124702259898186,0.042439743876457214,0.0971306674182415,1.795204535126686,0.5707470960915089,,0.964152853935957,0.21616927534341812,,,,,,4,0,,,20,,21,,4,vehicle,
transport-sat08-strips,p07.pddl,concrete,timed out,1800.1429533995688,concrete_asp,,,,,,,1.7693117894232273,,,0.8510235585272312,,,,,,,,,,,,,,17,,,
transport-sat08-strips,p07.pddl,lama,success,4.702274675481021,total,2.33966,,,,,,,,2.335122,,,,,,,,,,,,,101,,,,,
transport-sat08-strips,p08.pddl,abstract,timed out,1800.1295294836164,abstract_asp,,0.5263629853725433,0.003004223108291626,0.9606694914400578,0.05007452517747879,0.11471916362643242,2.1709128729999065,0.7259299010038376,,1.2490482665598392,0.2609885036945343,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p08.pddl,concrete,timed out,1800.0486055985093,concrete_asp,,,,,,,2.0026638954877853,,,1.1070553548634052,,,,,,,,,,,,,,19,,,
transport-sat08-strips,p08.pddl,lama,success,4.630665775388479,total,2.989146,,,,,,,,2.984995,,,,,,,,,,,,,119,,,,,
transport-sat08-strips,p09.pddl,abstract,timed out,1800.1382082086056,abstract_asp,,0.5447828099131584,0.0031677307561039925,1.2723085014149547,0.0520216878503561,0.14391833171248436,2.7854234548285604,0.8516340320929885,,1.591739073395729,0.3511595204472542,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p09.pddl,concrete,timed out,1800.1556177586317,concrete_asp,,,,,,,2.6802499555051327,,,1.4130246341228485,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p09.pddl,lama,success,5.411744896322489,total,3.846671,,,,,,,,3.839449,,,,,,,,,,,,,126,,,,,
transport-sat08-strips,p10.pddl,abstract,timed out,1800.1460900977254,abstract_asp,,0.6233869679272175,0.003438647836446762,1.4864979088306427,0.06156521290540695,0.1741771325469017,3.46751144900918,1.0151214972138405,,1.964541245251894,0.436382457613945,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p10.pddl,concrete,timed out,1800.1536604985595,concrete_asp,,,,,,,3.089793771505356,,,1.70945430919528,,,,,,,,,,,,,,18,,,
transport-sat08-strips,p10.pddl,lama,success,7.696884967386723,total,6.04686,,,,,,,,6.042353,,,,,,,,,,,,,140,,,,,
transport-sat08-strips,p11.pddl,abstract,success,4.35439969599247,total,1.182222,0.172578,0.001708,0.158993,0.008403,0.01515,0.25722,0.188478,,0.018621,0.009524,0.102927,0.180032,,,unchecked: No available engine supports all the problem features:,2,0,0,0,9,15,10,1,2,package,
transport-sat08-strips,p11.pddl,concrete,success,2.2055568424984813,total,0.396277,,,,,,0.186231,,,0.025408,,,0.173673,,,,,,,,,11,,12,,,
transport-sat08-strips,p11.pddl,lama,success,1.8579543298110366,total,0.193294,,,,,,,,0.189757,,,,,,,,,,,,,11,,,,,
transport-sat08-strips,p12.pddl,abstract,success,192.05573653429747,total,189.163116,0.210216,0.001877,0.169292,0.012564,0.023391,0.301296,0.251136,,0.053888,0.040965,186.841452,1.146302,,,unchecked: No available engine supports all the problem features:,2,0,1,0,16,32,17,2,2,package,
transport-sat08-strips,p12.pddl,concrete,timed out,1800.1042248494923,concrete_asp,,,,,,,0.2276565283536911,,,0.09093017876148224,,,,,,,,,,,,,,22,,,
transport-sat08-strips,p12.pddl,lama,success,2.5525928735733032,total,0.277381,,,,,,,,0.273459,,,,,,,,,,,,,37,,,,,
transport-sat08-strips,p13.pddl,abstract,timed out,1800.1530749136582,abstract_solving,,0.3660069974139333,0.0022392626851797104,0.27413697354495525,0.020676512271165848,0.03593378700315952,0.4886770434677601,0.2880866853520274,,0.17071065120398998,0.051702518947422504,683.9444358525798,,,,,4,0,12,0,21,,22,13,3,vehicle,
transport-sat08-strips,p13.pddl,concrete,timed out,1800.0451225191355,concrete_asp,,,,,,,0.4062153249979019,,,0.29037055373191833,,,,,,,,,,,,,,25,,,
transport-sat08-strips,p13.pddl,lama,success,2.7300754114985466,total,0.4641,,,,,,,,0.460658,,,,,,,,,,,,,52,,,,,
transport-sat08-strips,p14.pddl,abstract,timed out,1800.1212200559676,abstract_asp,,0.372965756803751,0.0023623593151569366,0.2830507382750511,0.027491725981235504,0.05759723484516144,0.5869726054370403,0.3303281329572201,,0.2868521995842457,0.08080105856060982,,,,,,4,0,,,21,,22,,3,vehicle,
transport-sat08-strips,p14.pddl,concrete,timed out,1800.0692130587995,concrete_asp,,,,,,,0.5810198001563549,,,0.5324679799377918,,,,,,,,,,,,,,23,,,
transport-sat08-strips,p14.pddl,lama,success,2.9365853499621153,total,0.696978,,,,,,,,0.693004,,,,,,,,,,,,,77,,,,,
transport-sat08-strips,p15.pddl,abstract,timed out,1800.140979256481,abstract_asp,,0.45854122564196587,0.0025604628026485443,0.4079612269997597,0.03762052208185196,0.07099497318267822,0.8564852513372898,0.8381564132869244,,0.44865889474749565,0.380642581731081,,,,,,2,0,,,18,,19,,3,package,
transport-sat08-strips,p15.pddl,concrete,timed out,1800.0635991515592,concrete_asp,,,,,,,0.8501675929874182,,,0.39512251410633326,,,,,,,,,,,,,,25,,,
transport-sat08-strips,p15.pddl,lama,success,3.523073358461261,total,1.214418,,,,,,,,1.210659,,,,,,,,,,,,,132,,,,,
transport-sat08-strips,p16.pddl,abstract,timed out,1800.1275678193197,abstract_asp,,0.5190936205908656,0.002774236723780632,0.6456445548683405,0.05018864385783672,0.09343820810317993,1.4859308525919914,0.5245166271924973,,0.8546843314543366,0.18914480414241552,,,,,,4,0,,,17,,18,,4,vehicle,
transport-sat08-strips,p16.pddl,concrete,timed out,1800.056824981235,concrete_asp,,,,,,,1.4474198743700981,,,0.9086142284795642,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p16.pddl,lama,success,5.128698956221342,total,2.943425,,,,,,,,2.939498,,,,,,,,,,,,,148,,,,,
transport-sat08-strips,p17.pddl,abstract,timed out,1800.1347757205367,abstract_asp,,0.5198121890425682,0.003148876130580902,0.9315305016934872,0.04680749401450157,0.12592574954032898,2.075151029974222,0.6368485055863857,,1.176171861588955,0.23955336213111877,,,,,,4,0,,,23,,24,,4,vehicle,
transport-sat08-strips,p17.pddl,concrete,timed out,1800.0470715463161,concrete_asp,,,,,,,1.8396805338561535,,,1.0106632895767689,,,,,,,,,,,,,,26,,,
transport-sat08-strips,p17.pddl,lama,success,10.293761607259512,total,8.09568,,,,,,,,8.091418,,,,,,,,,,,,,233,,,,,
transport-sat08-strips,p18.pddl,abstract,timed out,1800.1352521292865,abstract_asp,,0.550503097474575,0.0030346140265464783,1.1507319882512093,0.05589768663048744,0.15703554823994637,2.590580090880394,0.778725478798151,,1.444570865482092,0.3054000027477741,,,,,,4,0,,,22,,23,,4,vehicle,
transport-sat08-strips,p18.pddl,concrete,timed out,1800.0778225585818,concrete_asp,,,,,,,2.542296454310417,,,1.3901651725172997,,,,,,,,,,,,,,23,,,
transport-sat08-strips,p18.pddl,lama,success,29.906736952252686,total,28.347851,,,,,,,,28.343724,,,,,,,,,,,,,246,,,,,
transport-sat08-strips,p19.pddl,abstract,timed out,1800.05634560436,abstract_asp,,0.6215159669518471,0.0036604739725589752,1.4255201555788517,0.06358557939529419,0.18895522877573967,3.5064877942204475,0.966811154037714,,1.8962494023144245,0.39337361231446266,,,,,,4,0,,,24,,25,,4,vehicle,
transport-sat08-strips,p19.pddl,concrete,timed out,1800.081567313522,concrete_asp,,,,,,,3.2949910573661327,,,2.9780829548835754,,,,,,,,,,,,,,23,,,
transport-sat08-strips,p19.pddl,lama,success,40.64157139137387,total,38.383244,,,,,,,,38.37876,,,,,,,,,,,,,348,,,,,
transport-sat08-strips,p20.pddl,abstract,timed out,1800.1839870400727,abstract_asp,,0.6852815262973309,0.003368321806192398,1.8314883075654507,0.07280559837818146,0.23459447920322418,4.185600887984037,4.463687300682068,,2.3898643776774406,2.2239619828760624,,,,,,2,0,,,17,,18,,4,package,
transport-sat08-strips,p20.pddl,concrete,timed out,1800.1727501116693,concrete_asp,,,,,,,3.7418938390910625,,,2.0575227178633213,,,,,,,,,,,,,,23,,,
transport-sat08-strips,p20.pddl,lama,success,28.508744329214096,total,26.381504,,,,,,,,26.377019,,,,,,,,,,,,,306,,,,,
transport-sat08-strips,p21.pddl,abstract,success,2.99421473313123,total,1.022524,0.160671,0.00176,0.119721,0.00874,0.016089,0.204965,0.196077,,0.015419,0.008693,0.068095,0.158416,,,unchecked: No available engine supports all the problem features:,4,0,3,0,6,13,7,4,2,vehicle,
transport-sat08-strips,p21.pddl,concrete,success,2.3946615271270275,total,0.335525,,,,,,0.196001,,,0.015152,,,0.115612,,,,,,,,,8,,9,,,
transport-sat08-strips,p21.pddl,lama,success,2.261156350374222,total,0.209231,,,,,,,,0.206105,,,,,,,,,,,,,8,,,,,
transport-sat08-strips,p22.pddl,abstract,success,7.371498730033636,total,5.356403,0.192383,0.001873,0.144175,0.013556,0.022919,0.252695,0.226589,,0.049783,0.028005,0.30733,4.038357,,,unchecked: No available engine supports all the problem features:,2,0,4,0,9,19,10,5,3,package,
transport-sat08-strips,p22.pddl,concrete,success,133.70248946920037,total,131.306479,,,,,,0.263476,,,0.047146,,,130.964013,,,,,,,,,18,,19,,,
transport-sat08-strips,p22.pddl,lama,success,2.6083831675350666,total,0.279626,,,,,,,,0.275807,,,,,,,,,,,,,18,,,,,
transport-sat08-strips,p23.pddl,abstract,timed out,1800.141438871622,abstract_solving,,0.3307458236813545,0.0021479949355125427,0.21460388600826263,0.02175178751349449,0.04013132303953171,0.4890388362109661,0.272335197776556,,0.16645025834441185,0.04723255708813667,1013.6630233563483,,,,,4,0,16,0,19,,20,17,3,vehicle,
transport-sat08-strips,p23.pddl,concrete,timed out,1800.0675099492073,concrete_asp,,,,,,,0.3806100971996784,,,0.31031351909041405,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p23.pddl,lama,success,2.2474468760192394,total,0.496985,,,,,,,,0.489438,,,,,,,,,,,,,31,,,,,
transport-sat08-strips,p24.pddl,abstract,timed out,1800.118994679302,abstract_asp,,0.3518579788506031,0.0023255832493305206,0.31022457033395767,0.024325918406248093,0.051187317818403244,0.6177716441452503,0.3155588060617447,,0.2811351753771305,0.07824119180440903,,,,,,4,0,,,19,,20,,3,vehicle,
transport-sat08-strips,p24.pddl,concrete,timed out,1800.1240159124136,concrete_asp,,,,,,,0.6033062376081944,,,0.5263957045972347,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p24.pddl,lama,success,3.0005245953798294,total,0.699847,,,,,,,,0.696463,,,,,,,,,,,,,55,,,,,
transport-sat08-strips,p25.pddl,abstract,timed out,1800.1347623979673,abstract_asp,,0.4275842308998108,0.00244930200278759,0.38600978814065456,0.03334157820791006,0.0762168662622571,0.8603947563096881,0.8330559246242046,,0.44723748229444027,0.3738018050789833,,,,,,2,0,,,16,,17,,3,package,
transport-sat08-strips,p25.pddl,concrete,timed out,1800.1249314602464,concrete_asp,,,,,,,0.8624343434348702,,,0.42013404332101345,,,,,,,,,,,,,,22,,,
transport-sat08-strips,p25.pddl,lama,success,3.2528817504644394,total,1.005648,,,,,,,,1.001887,,,,,,,,,,,,,69,,,,,
transport-sat08-strips,p26.pddl,abstract,timed out,1800.1310403943062,abstract_asp,,0.5315810292959213,0.0027721701189875603,0.6782914642244577,0.04968490730971098,0.09468328952789307,1.5224505569785833,0.5202834755182266,,0.8613335620611906,0.18329991772770882,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p26.pddl,concrete,timed out,1800.1335908696055,concrete_asp,,,,,,,1.373013898730278,,,0.757608737796545,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p26.pddl,lama,success,3.5817737728357315,total,1.942371,,,,,,,,1.93738,,,,,,,,,,,,,82,,,,,
transport-sat08-strips,p27.pddl,abstract,timed out,1800.1310810316354,abstract_asp,,0.5438601346686482,0.0029571987688541412,0.9395782994106412,0.05047253705561161,0.12326663825660944,2.072981600649655,0.6389999901875854,,1.1593508273363113,0.24687225464731455,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p27.pddl,concrete,timed out,1800.0893927067518,concrete_asp,,,,,,,1.8485045470297337,,,1.354372214525938,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p27.pddl,lama,success,4.520192284137011,total,2.502006,,,,,,,,2.49801,,,,,,,,,,,,,113,,,,,
transport-sat08-strips,p28.pddl,abstract,timed out,1800.1358728595078,abstract_asp,,0.6652670539915562,0.003668874502182007,1.2085987776517868,0.073052778840065,0.16136004403233528,2.7214299850165844,0.8058469668030739,,1.5136757604777813,0.3233708031475544,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p28.pddl,concrete,timed out,1800.1425275094807,concrete_asp,,,,,,,2.888416148722172,,,1.8180744303390384,,,,,,,,,,,,,,16,,,
transport-sat08-strips,p28.pddl,lama,success,5.765246041119099,total,4.087821,,,,,,,,4.082932,,,,,,,,,,,,,125,,,,,
transport-sat08-strips,p29.pddl,abstract,timed out,1800.1392370648682,abstract_asp,,0.6573163978755474,0.0032873786985874176,1.4737973026931286,0.06671808660030365,0.1949700154364109,3.4284933507442474,0.9614418782293797,,1.8877044394612312,0.393913671374321,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p29.pddl,concrete,timed out,1800.159753099084,concrete_asp,,,,,,,3.090788897126913,,,1.6689238511025906,,,,,,,,,,,,,,18,,,
transport-sat08-strips,p29.pddl,lama,success,7.299915045499802,total,5.799657,,,,,,,,5.795235,,,,,,,,,,,,,141,,,,,
transport-sat08-strips,p30.pddl,abstract,timed out,1800.1476500444114,abstract_asp,,0.620185375213623,0.0033504217863082886,1.7296162508428097,0.0658986046910286,0.2336745783686638,4.000474900007248,1.0943746007978916,,2.3343004547059536,0.49838490039110184,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat08-strips,p30.pddl,concrete,timed out,1800.1718507446349,concrete_asp,,,,,,,4.04604434594512,,,2.071610789746046,,,,,,,,,,,,,,20,,,
transport-sat08-strips,p30.pddl,lama,success,11.750685773789883,total,9.72042,,,,,,,,9.715935,,,,,,,,,,,,,211,,,,,
transport-sat11-strips,p01.pddl,abstract,timed out,1800.1300223208964,abstract_asp,,0.5371625199913979,0.0030971504747867584,0.9815452508628368,0.05016592517495155,0.11823485419154167,2.2106896229088306,0.7205274328589439,,1.23583647236228,0.25941627845168114,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat11-strips,p01.pddl,concrete,timed out,1800.1447530686855,concrete_asp,,,,,,,1.9957057312130928,,,2.2118493355810642,,,,,,,,,,,,,,19,,,
transport-sat11-strips,p01.pddl,lama,success,4.690904788672924,total,3.004918,,,,,,,,3.000371,,,,,,,,,,,,,119,,,,,
transport-sat11-strips,p02.pddl,abstract,timed out,1800.0831078663468,abstract_asp,,0.5722199827432632,0.003453146666288376,1.3077010363340378,0.05223982036113739,0.14440351724624634,2.861491661518812,0.8743270337581635,,2.9676443822681904,0.35952046141028404,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat11-strips,p02.pddl,concrete,timed out,1800.157175656408,concrete_asp,,,,,,,2.476805377751589,,,1.3925325758755207,,,,,,,,,,,,,,20,,,
transport-sat11-strips,p02.pddl,lama,success,6.187587767839432,total,4.11453,,,,,,,,4.110664,,,,,,,,,,,,,126,,,,,
transport-sat11-strips,p03.pddl,abstract,timed out,1800.1379802711308,abstract_asp,,0.660841342061758,0.0033557601273059845,1.4703477770090103,0.0677901916205883,0.19865243509411812,3.523102506995201,0.9715534038841724,,1.90545117482543,0.3934018835425377,,,,,,4,0,,,19,,20,,4,vehicle,
transport-sat11-strips,p03.pddl,concrete,timed out,1800.1586508713663,concrete_asp,,,,,,,3.2746118754148483,,,1.6631165780127048,,,,,,,,,,,,,,18,,,
transport-sat11-strips,p03.pddl,lama,success,8.15741603821516,total,6.54419,,,,,,,,6.53991,,,,,,,,,,,,,141,,,,,
transport-sat11-strips,p04.pddl,abstract,timed out,1800.1303000338376,abstract_asp,,0.5363901704549789,0.0028474293649196625,0.6926301829516888,0.05093621090054512,0.09505539387464523,1.5514594987034798,0.5336385853588581,,0.8670716695487499,0.19050879403948784,,,,,,4,0,,,17,,18,,4,vehicle,
transport-sat11-strips,p04.pddl,concrete,timed out,1800.1315032169223,concrete_asp,,,,,,,1.4686119509860873,,,0.762531035579741,,,,,,,,,,,,,,19,,,
transport-sat11-strips,p04.pddl,lama,success,4.244823343120515,total,2.819482,,,,,,,,2.815404,,,,,,,,,,,,,148,,,,,
transport-sat11-strips,p05.pddl,abstract,timed out,1800.1330084810033,abstract_asp,,0.5017350604757667,0.0031516896560788155,0.8787631597369909,0.046927766874432564,0.12351647391915321,2.0035740369930863,0.6339793270453811,,1.1607199925929308,0.23831164184957743,,,,,,4,0,,,23,,24,,4,vehicle,
transport-sat11-strips,p05.pddl,concrete,timed out,1800.151115629822,concrete_asp,,,,,,,1.8725976757705212,,,1.021810106933117,,,,,,,,,,,,,,26,,,
transport-sat11-strips,p05.pddl,lama,success,9.42192417010665,total,7.879533,,,,,,,,7.875169,,,,,,,,,,,,,233,,,,,
